country,date,position,track_id,streams
gb,2023-03-28,42,5odlY52u43F5BjByhxg7wg,108323
gb,2023-03-28,43,58ge6dfP91o9oXMzq3XkIS,107220
gb,2023-03-28,44,1xzi1Jcr7mEi9K2RfzLOqS,106895
gb,2023-03-28,45,7yq4Qj7cqayVTp3FF9CWbm,105917
gb,2023-03-28,46,4k6Uh1HXdhtusDW5y8Gbvy,102446
gb,2023-03-28,47,3LtpKP5abr2qqjunvjlX5i,100793
gb,2023-03-28,48,4RvWPyQ5RL0ao9LPZeSouE,98875
gb,2023-03-28,49,561jH07mF1jHuk7KlaeF0s,97714
gb,2023-03-28,50,4FyesJzVpA39hbYvcseO2d,97207
gb,2023-03-28,51,7qEHsqek33rTcFNT9PFqLf,96376
gb,2023-03-28,52,3dYD57lRAUcMHufyqn9GcI,95923
gb,2023-03-28,53,73vIOb4Q7YN6HeJTbscRx5,95855
gb,2023-03-28,54,5jQI2r1RdgtuT8S3iG8zFC,95092
gb,2023-03-28,55,39JofJHEtg8I4fSyo7Imft,94714
gb,2023-03-28,56,4iZ4pt7kvcaH6Yo8UoZ4s2,94419
gb,2023-03-28,57,5CcfIvFHULvnM0ST4nzRRN,93086
gb,2023-03-28,58,59nOXPmaKlBfGMDeOVGrIK,92975
gb,2023-03-28,59,1bDbXMyjaUIooNwFE9wn0N,92329
gb,2023-03-28,60,086myS9r57YsLbJpU0TgK9,92288
gb,2023-03-28,61,1Y3LN4zO1Edc2EluIoSPJN,91776
gb,2023-03-28,62,40SBS57su9xLiE1WqkXOVr,91492
gb,2023-03-28,63,2Ggr9IfS70wYQacW8nZKPG,91435
gb,2023-03-28,64,4N5s8lPTsjI9EGP7K4SXzB,91091
gb,2023-03-28,65,7j4OmvkjRz0PrjFADlHfQx,91054
gb,2023-03-28,66,1xK59OXxi2TAAAbmZK0kBL,90280
gb,2023-03-28,67,3xWGA8pa0IKFI7IMPri4P0,90101
gb,2023-03-28,68,531KGXtBroSrOX9LVmiIgc,89990
gb,2023-03-28,69,78Sw5GDo6AlGwTwanjXbGh,89982
gb,2023-03-28,70,3azJifCSqg9fRij2yKIbWz,89884
gb,2023-03-28,71,5FVd6KXrgO9B3JPmC8OPst,89487
gb,2023-03-28,72,13Irp51zj01BZu2XtDrnAg,87641
gb,2023-03-28,73,02MWAaffLxlfxAUY7c5dvx,87254
gb,2023-03-28,74,0ofHAoxe9vBkTCp2UQIavz,85066
gb,2023-03-28,75,220n79cLlh2NwvlIEEKpKt,83787
gb,2023-03-28,76,1xs8bOvm3IzEYmcLJVOc34,83738
gb,2023-03-28,77,6Qyc6fS4DsZjB2mRW9DsQs,83731
gb,2023-03-28,78,4sNG6zQBmtq7M8aeeKJRMQ,83669
gb,2023-03-28,79,698ehyxjqZ7i06vUJQFviN,82802
gb,2023-03-28,80,3AJwUDP919kvQ9QcozQPxg,81443
gb,2023-03-28,81,6dBUzqjtbnIa1TwYbyw5CM,81274
gb,2023-03-28,82,3GZD6HmiNUhxXYf8Gch723,81037
gb,2023-03-28,83,0ntQJM78wzOLVeCUAW7Y45,80815
gb,2023-03-28,84,1qEmFfgcLObUfQm0j1W2CK,80329
gb,2023-03-28,85,0VjIjW4GlUZAMYd2vXMi3b,80262
gb,2023-03-28,86,3yfqSUWxFvZELEM4PmlwIR,79954
gb,2023-03-28,87,0ug5NqcwcFR2xrfTkc7k8e,79801
gb,2023-03-28,88,1R0a2iXumgCiFb7HEZ7gUE,79670
gb,2023-03-28,89,254bXAqt3zP6P50BdQvEsq,79562
gb,2023-03-28,90,1gUwi1o1S9W9P0FQgJdY8s,79545
gb,2023-03-28,91,7lQ8MOhq6IN2w8EYcFNSUk,79025
gb,2023-03-28,92,4JBiO7wRnE6ueszEUpo347,78883
gb,2023-03-28,93,5YbPxJwPfrj7uswNwoF1pJ,78540
gb,2023-03-28,94,5qqabIl2vWzo9ApSC317sa,78381
gb,2023-03-28,95,5UWwZ5lm5PKu6eKsHAGxOk,77437
gb,2023-03-28,96,3z4CGd63tpUn9a6oQSG0CI,76981
gb,2023-03-28,97,0JIhRhZPF5j5dx0FGqTWxy,76933
gb,2023-03-28,98,69ZzhvHnSSnzMO8SMYEJWb,76816
gb,2023-03-28,99,46IZ0fSY2mpAiktS3KOqds,76282
gb,2023-03-28,100,5rF6YUIlgiat22OT1lWspJ,76213
gb,2023-03-28,101,1PtQJZVZIdWIYdARpZRDFO,76040
gb,2023-03-28,102,0UvCh63URrLFcPkKt99hHd,75970
gb,2023-03-28,103,0vjeOZ3Ft5jvAi9SBFJm1j,75748
gb,2023-03-28,104,1u8c2t2Cy7UBoG4ArRcF5g,75717
gb,2023-03-28,105,3EaJDYHA0KnX88JvDhL9oa,75652
gb,2023-03-28,106,5gDWsRxpJ2lZAffh5p7K0w,75486
gb,2023-03-28,107,4EWCNWgDS8707fNSZ1oaA5,75193
gb,2023-03-28,108,4q05KbxYZ5JdkmrletgPjF,74722
gb,2023-03-28,109,6ex1Pz3pntgy4NPtxHXN2V,74521
gb,2023-03-28,110,5e9TFTbltYBg2xThimr0rU,73972
gb,2023-03-28,111,1zi7xx7UVEFkmKfv06H8x0,73600
gb,2023-03-28,112,3xKsf9qdS1CyvXSMEid6g8,73582
gb,2023-03-28,113,567e29TDzLwZwfDuEpGTwo,73183
gb,2023-03-28,114,07GvNcU1WdyZJq3XxP0kZa,73024
gb,2023-03-28,115,22skzmqfdWrjJylampe0kt,72963
gb,2023-03-28,116,4R2kfaDFhslZEMJqAFNpdd,72800
gb,2023-03-28,117,2wGSgTmgSF3xjRrHkTc25R,72560
gb,2023-03-28,118,5lkpeJwmQKgY3bX2zChjxX,72277
gb,2023-03-28,119,1zv3WFUbZ5vPxFq9I2jAU1,71866
gb,2023-03-28,120,5nW4z3pfZgJAJ2QTCz9AIE,71210
gb,2023-03-28,121,7BHPGtpuuWWsvE7cCaMuEU,71106
gb,2023-03-28,122,1v7L65Lzy0j0vdpRjJewt1,71066
gb,2023-03-28,123,4tqcoej1zPvwePZCzuAjJd,70629
gb,2023-03-28,124,0FA4wrjDJvJTTU8AepZTup,70233
gb,2023-03-28,125,2HbKqm4o0w5wEeEFXm2sD4,70061
gb,2023-03-28,126,0B7wvvmu9EISAwZnOpjhNI,69532
gb,2023-03-28,127,3gbBpTdY8lnQwqxNCcf795,69517
gb,2023-03-28,128,1N8TTK1Uoy7UvQNUazfUt5,69421
gb,2023-03-28,129,2tpWsVSb9UEmDRxAl1zhX1,69387
gb,2023-03-28,130,244AvzGQ4Ksa5637JQu5Gy,69386
gb,2023-03-28,131,7e8utCy2JlSB8dRHKi49xM,69009
gb,2023-03-28,132,789CxjEOtO76BVD1A9yJQH,68879
gb,2023-03-28,133,4Li2WHPkuyCdtmokzW2007,68684
gb,2023-03-28,134,2gMXnyrvIjhVBUZwvLZDMP,68505
gb,2023-03-28,135,3sNVsP50132BTNlImLx70i,68375
gb,2023-03-28,136,3hRV0jL3vUpRrcy398teAU,67971
gb,2023-03-28,137,5xoUgPXbMNUmoHU0Enwtwq,67727
gb,2023-03-28,138,5wG3HvLhF6Y5KTGlK0IW3J,67526
gb,2023-03-28,139,0pGecxPm2EOIQgc241d38t,67417
gb,2023-03-28,140,456WNXWhDwYOSf5SpTuqxd,67207
gb,2023-03-28,141,3Fzlg5r1IjhLk2qRw667od,66933
gb,2023-03-28,142,3F5CgOj3wFlRv51JsHbxhe,66881
gb,2023-03-28,143,2bRKxuH1o7pTmb1y4GfdEc,66686
gb,2023-03-28,144,2F0dCzhF9W1tcXwXu99m28,66675
gb,2023-03-28,145,4vyG9ZhHT8MKJE5mTICMFC,66555
gb,2023-03-28,146,252ZECHopILLs10pMfE76N,66377
gb,2023-03-28,147,1BxfuPKGuaTgP7aM0Bbdwr,66180
gb,2023-03-28,148,4sx6NRwL6Ol3V6m9exwGlQ,66045
gb,2023-03-28,149,1UPHCP5YeVfele4DMbdGyi,66029
gb,2023-03-28,150,5TXDeTFVRVY7Cvt0Dw4vWW,66018
gb,2023-03-28,151,4ZYAU4A2YBtlNdqOUtc7T2,65936
gb,2023-03-28,152,6HMtHNpW6YPi1hrw9tgF8P,65869
gb,2023-03-28,153,06UUKFWdB0NJIY0RfVfCYQ,65686
gb,2023-03-28,154,6I3mqTwhRpn34SLVafSH7G,65506
gb,2023-03-28,155,2sITbbWIOeg2Lwp4WN2jqr,65505
gb,2023-03-28,156,6JIC3hbC28JZKZ8AlAqX8h,65362
gb,2023-03-28,157,3AAY8YicetRPlDAkibHLiS,65358
gb,2023-03-28,158,0cqRj7pUJDkTCEsJkx8snD,65326
gb,2023-03-28,159,6IAZHEBUIGJ6NJKxxOBIEr,65203
gb,2023-03-28,160,1jDJFeK9x3OZboIAHsY9k2,64801
gb,2023-03-28,161,559SdaPI7mqy9IQiscuaMj,64757
gb,2023-03-28,162,3UmaczJpikHgJFyBTAJVoz,64500
gb,2023-03-28,163,0gucTLf7trAf37Ua1uAyAu,64314
gb,2023-03-28,164,1eprzC29mwUQqcVj0eILdx,64126
gb,2023-03-28,165,1FEiijYPJtyswChfcpv3p0,64024
gb,2023-03-28,166,3AVrVz5rK8Hrqo9YGiVGN5,64008
gb,2023-03-28,167,0Oqxt6JixieLHbwMfnJGWO,63985
gb,2023-03-28,168,5T8EDUDqKcs6OSOwEsfqG7,63881
gb,2023-03-28,169,04CqLjewJiSAqM210vZAmT,63819
gb,2023-03-28,170,5uCax9HTNlzGybIStD3vDh,63776
gb,2023-03-28,171,4ZtFanR9U6ndgddUvNcjcG,63689
gb,2023-03-28,172,60a0Rd6pjrkxjPbaKzXjfq,63605
gb,2023-03-28,173,2AT8iROs4FQueDv2c8q2KE,63479
gb,2023-03-28,174,0yUaLqhsVsguBpoOPL4cO7,63471
gb,2023-03-28,175,0u2P5u6lvoDfwTYjAADbn4,63183
gb,2023-03-28,176,2fyIS6GXMgUcSv4oejx63f,63108
gb,2023-03-28,177,7iL6o9tox1zgHpKUfh9vuC,63029
gb,2023-03-28,178,1aOl53hkZGHkl2Snhr7opL,62957
gb,2023-03-28,179,7MlDNspYwfqnHxORufupwq,62820
gb,2023-03-28,180,4bHsxqR3GMrXTxEPLuK5ue,62704
gb,2023-03-28,181,2xB46Bj9HZ4cr058yN4Pla,62640
gb,2023-03-28,182,5qaEfEh1AtSdrdrByCP7qR,62471
gb,2023-03-28,183,3hxIUxnT27p5WcmjGUXNwx,62459
gb,2023-03-28,184,3E7dfMvvCLUddWissuqMwr,62390
gb,2023-03-28,185,2wSTnntOPRi7aQneobFtU4,62369
gb,2023-03-28,186,7KokYm8cMIXCsGVmUvKtqf,62343
gb,2023-03-28,187,5TRPicyLGbAF2LGBFbHGvO,62262
gb,2023-03-28,188,6feiJqgHqeSvkGUzf11AYs,62108
gb,2023-03-28,189,4rPJSqrov3zqGwXlemLBMw,62077
gb,2023-03-28,190,5ZduaRci3iNUiDfJbBfAaf,61975
gb,2023-03-28,191,7K3BhSpAxZBznislvUMVtn,61958
gb,2023-03-28,192,0nrRP2bk19rLc0orkWPQk2,61794
gb,2023-03-28,193,4woTEX1wYOTGDqNXuavlRC,61651
gb,2023-03-28,194,6bnF93Rx87YqUBLSgjiMU8,61643
gb,2023-03-28,195,0DuWDLjriRPjDRoPgaCslY,61611
gb,2023-03-28,196,2nLtzopw4rPReszdYBJU6h,61527
gb,2023-03-28,197,4vOoQh9MhS9pyrbvc8LyMz,61491
gb,2023-03-28,198,37F0uwRSrdzkBiuj0D5UHI,61369
gb,2023-03-28,199,40gk32E7YaTFoQwDIWv2SY,61192
gb,2023-03-28,200,2zzLRQ78kKfPTx8FJQCdC2,61062
us,2023-03-28,1,7K3BhSpAxZBznislvUMVtn,1788527
us,2023-03-28,2,6AQbmUe0Qwf5PZnt4HmTXv,1653288
us,2023-03-28,3,1Qrg8KqiBpW07V7PNxwwwL,1578062
us,2023-03-28,4,4DHcnVTT87F0zZhRPYmZ3B,1072622
us,2023-03-28,5,0judK8TqYfvwUohBngUxrE,1024156
us,2023-03-28,6,4P9Q0GojKVXpRTJCaL3kyy,1015712
us,2023-03-28,7,2dHHgzDwk4BJdRwy9uXhTO,903902
us,2023-03-28,8,4FyesJzVpA39hbYvcseO2d,839935
us,2023-03-28,9,5W4kiM2cUYBJXKRudNyxjW,837947
us,2023-03-28,10,0vjeOZ3Ft5jvAi9SBFJm1j,823227
us,2023-03-28,11,1bDbXMyjaUIooNwFE9wn0N,784780
us,2023-03-28,12,0V3wPSX9ygBnCm8psDIegu,776754
us,2023-03-28,13,0PAcdVzhPO4gq1Iym9ESnK,774989
us,2023-03-28,14,3dnP0JxCgygwQH9Gm7q7nb,765321
us,2023-03-28,15,4W4fNrZYkobj539TOWsLO2,740514
us,2023-03-28,16,0DWdj2oZMBFSzRsi2Cvfzf,735766
us,2023-03-28,17,2LBqCSwhJGcFQeTHMVGwy3,735050
us,2023-03-28,18,0FA4wrjDJvJTTU8AepZTup,726699
us,2023-03-28,19,3WMj8moIAXJhHsyLaqIIHI,719812
us,2023-03-28,20,4Dvkj6JhhA12EX05fT7y2e,707191
us,2023-03-28,21,0JXXNGljqupsJaZsgSbMZV,704702
us,2023-03-28,22,68Dni7IE4VyPkTOH9mRWHr,694107
us,2023-03-28,23,4iZ4pt7kvcaH6Yo8UoZ4s2,686861
us,2023-03-28,24,2UW7JaomAMuX9pZrjVpHAU,674368
us,2023-03-28,25,5odlY52u43F5BjByhxg7wg,666032
us,2023-03-28,26,4k6Uh1HXdhtusDW5y8Gbvy,664130
us,2023-03-28,27,1rXq0uoV4KTgRN64jXzIxo,656578
us,2023-03-28,28,1xK59OXxi2TAAAbmZK0kBL,646926
us,2023-03-28,29,2L9N0zZnd37dwF0clgxMGI,638238
us,2023-03-28,30,5wG3HvLhF6Y5KTGlK0IW3J,637229
us,2023-03-28,31,0WtM2NBVQNNJLh6scP13H8,632355
us,2023-03-28,32,4686eQ81DEswHa90bcdlC9,601455
us,2023-03-28,33,6UN73IYd0hZxLi8wFPMQij,599242
us,2023-03-28,34,2Jw3VjB1xy5KHBqEeAC6VK,594965
us,2023-03-28,35,5BmB3OaQyYXCqRyN8iR2Yi,585167
us,2023-03-28,36,3cBsEDNhFI9E82vPj3kvi3,581963
us,2023-03-28,37,2YVlDlk2zRceefo6XlC6DX,572031
us,2023-03-28,38,5jQI2r1RdgtuT8S3iG8zFC,570277
us,2023-03-28,39,1Lo0QY9cvc8sUB2vnIOxDT,568701
us,2023-03-28,40,1lRtH4FszTrwwlK5gTSbXO,563050
us,2023-03-28,41,609E1JCInJncactoMmkDon,559302
us,2023-03-28,42,78Sw5GDo6AlGwTwanjXbGh,554955
us,2023-03-28,43,3F5CgOj3wFlRv51JsHbxhe,553263
us,2023-03-28,44,03fs6oV5JAlbytRYf3371S,549525
us,2023-03-28,45,2GAhgAjOhEmItWLfgisyOn,546315
us,2023-03-28,46,0JmnkIqdlnUzPaf8sqBRs3,541661
us,2023-03-28,47,4hy7qTxsnyZUZoqo5RtaYq,536282
us,2023-03-28,48,5m0yZ33oOy0yYBtdTXuxQe,536204
us,2023-03-28,49,2kYevr8cbIAH2ha8210Bnz,533522
us,2023-03-28,50,3Qu3Zh4WTKhP9GEXo0aDnb,529336
us,2023-03-28,51,52ChYmfu792MW2Ezv0whpk,529301
us,2023-03-28,52,2mpoNBkngUEwnaKoBhZ0vl,526984
us,2023-03-28,53,1SRw5p2lVAi7RGlHEmZg66,518226
us,2023-03-28,54,0PB0O24JqAuNdOAFVJljMS,505644
us,2023-03-28,55,6pcywuOeGGWeOQzdUyti6k,497554
us,2023-03-28,56,5BbdKBZO0TH0GhfxUfyhL9,494366
us,2023-03-28,57,0NZPBYD5qbEWRs3PrGiRkT,494176
us,2023-03-28,58,2QjOHCTQ1Jl3zawyYOpxh6,486515
us,2023-03-28,59,5mHdCZtVyb4DcJw8799hZp,470309
us,2023-03-28,60,3azJifCSqg9fRij2yKIbWz,469351
us,2023-03-28,61,3EaJDYHA0KnX88JvDhL9oa,467062
us,2023-03-28,62,48UKTR66uUOT9LaUvooTNx,466397
us,2023-03-28,63,4fYte8ZvTK14NEhAOZocBi,462670
us,2023-03-28,64,7fveJ3pk1eSfxBdVkzdXZ0,460022
us,2023-03-28,65,2HbKqm4o0w5wEeEFXm2sD4,458762
us,2023-03-28,66,1BxfuPKGuaTgP7aM0Bbdwr,456930
us,2023-03-28,67,7EAMXbLcL0qXmciM5SwMh2,456101
us,2023-03-28,68,3hxIUxnT27p5WcmjGUXNwx,455071
us,2023-03-28,69,0yUaLqhsVsguBpoOPL4cO7,450876
us,2023-03-28,70,2ZL7WZcjuYKi1KUDtp4kCC,448888
us,2023-03-28,71,0IKeDy5bT9G0bA7ZixRT4A,444655
us,2023-03-28,72,59nOXPmaKlBfGMDeOVGrIK,443602
us,2023-03-28,73,3QFInJAm9eyaho5vBzxInN,440705
us,2023-03-28,74,4nrPB8O7Y7wsOCJdgXkthe,440313
us,2023-03-28,75,6dBUzqjtbnIa1TwYbyw5CM,439521
us,2023-03-28,76,0u8rZGtXJrLtiSe34FPjGG,439457
us,2023-03-28,77,3Kw7zkALCVxY4wmlnh2IWC,437759
us,2023-03-28,78,73zawW1ttszLRgT9By826D,430955
us,2023-03-28,79,3xKsf9qdS1CyvXSMEid6g8,427897
us,2023-03-28,80,1Y3LN4zO1Edc2EluIoSPJN,427501
us,2023-03-28,81,7phmBo7bB9I9YifAXqnlqV,427393
us,2023-03-28,82,4EWCNWgDS8707fNSZ1oaA5,425135
us,2023-03-28,83,52NGJPcLUzQq5w7uv4e5gf,424544
us,2023-03-28,84,4uUG5RXrOk84mYEfFvj3cK,423615
us,2023-03-28,85,3kf0WdFOalKWBkCCLJo4mA,423367
us,2023-03-28,86,6Sq7ltF9Qa7SNFBsV5Cogx,415919
us,2023-03-28,87,1R0a2iXumgCiFb7HEZ7gUE,415639
us,2023-03-28,88,58ge6dfP91o9oXMzq3XkIS,415068
us,2023-03-28,89,2wSTnntOPRi7aQneobFtU4,411188
us,2023-03-28,90,7KA4W4McWYRpgf0fWsJZWB,410727
us,2023-03-28,91,4kvjThnfQIsPOKjxx0aZDu,408351
us,2023-03-28,92,4tqcoej1zPvwePZCzuAjJd,405565
us,2023-03-28,93,5gDWsRxpJ2lZAffh5p7K0w,403378
us,2023-03-28,94,7MXVkk9YMctZqd1Srtv4MB,401694
us,2023-03-28,95,2VzCjpKvPB1l1tqLndtAQa,401071
us,2023-03-28,96,3oZ6dlSfCE9gZ55MGPJctc,400324
us,2023-03-28,97,4FAKtPVycI4DxoOHC01YqD,394929
us,2023-03-28,98,7dR09k1an5JEq7ch0Y5hvV,393799
us,2023-03-28,99,4R2kfaDFhslZEMJqAFNpdd,385041
us,2023-03-28,100,5UWwZ5lm5PKu6eKsHAGxOk,384838
us,2023-03-28,101,65FftemJ1DbbZ45DUfHJXE,383460
us,2023-03-28,102,3PzeZR8CqtwXmSn5AVao7J,376978
us,2023-03-28,103,7H0ya83CMmgFcOhw0UB6ow,376002
us,2023-03-28,104,1N8TTK1Uoy7UvQNUazfUt5,375047
us,2023-03-28,105,0JtgoDDf0ggWaoXCGhcOoT,374490
us,2023-03-28,106,6IyoLWzljeR3ldQo4KWHT6,374402
us,2023-03-28,107,1u8c2t2Cy7UBoG4ArRcF5g,372831
us,2023-03-28,108,5MwynWK9s4hlyKHqhkNn4A,371979
us,2023-03-28,109,577YBGuskWkVDCxZrLRB4v,371849
us,2023-03-28,110,7KokYm8cMIXCsGVmUvKtqf,371039
us,2023-03-28,111,40gk32E7YaTFoQwDIWv2SY,367843
us,2023-03-28,112,6foY66mWZN0pSRjZ408c00,366463
us,2023-03-28,113,3rWDp9tBPQR9z6U5YyRSK4,365588
us,2023-03-28,114,0O6u0VJ46W86TxN9wgyqDj,365198
us,2023-03-28,115,3tt9i3Hhzq84dPS8H7iSiJ,364052
us,2023-03-28,116,6dgUya35uo964z7GZXM07g,363624
us,2023-03-28,117,1IHWl5LamUGEuP4ozKQSXZ,362701
us,2023-03-28,118,0ug5NqcwcFR2xrfTkc7k8e,361839
us,2023-03-28,119,78QR3Wp35dqAhFEc2qAGjE,361793
us,2023-03-28,120,3AVrVz5rK8Hrqo9YGiVGN5,361685
us,2023-03-28,121,2IlT65thKQQw248mhk2PjQ,360279
us,2023-03-28,122,4PMqSO5qyjpvzhlLI5GnID,360210
us,2023-03-28,123,4ZYAU4A2YBtlNdqOUtc7T2,358415
us,2023-03-28,124,6TBzRwnX2oYd8aOrOuyK1p,358202
us,2023-03-28,125,6Um358vY92UBv5DloTRX9L,357338
us,2023-03-28,126,5XeFesFbtLpXzIVDNQP22n,355285
us,2023-03-28,127,5TRPicyLGbAF2LGBFbHGvO,354624
us,2023-03-28,128,02MWAaffLxlfxAUY7c5dvx,353563
us,2023-03-28,129,3pXF1nA74528Edde4of9CC,352497
us,2023-03-28,130,6vN77lE9LK6HP2DewaN6HZ,348685
us,2023-03-28,131,6j5BK1cFX9TjJd5EXHGgAn,348387
us,2023-03-28,132,5TXDeTFVRVY7Cvt0Dw4vWW,346896
us,2023-03-28,133,3Ua0m0YmEjrMi9XErKcNiR,346221
us,2023-03-28,134,5fEB6ZmVkg63GZg9qO86jh,340995
us,2023-03-28,135,3XgGQ1wjo5khvq2UImjyNF,336066
us,2023-03-28,136,4VXIryQMWpIdGgYR4TrjT1,334400
us,2023-03-28,137,2Hh3ETdQKrmSI3QS0hme7g,334094
us,2023-03-28,138,1qEmFfgcLObUfQm0j1W2CK,332820
us,2023-03-28,139,0UbesRsX2TtiCeamOIVEkp,332099
us,2023-03-28,140,7sO5G9EABYOXQKNPNiE9NR,329533
us,2023-03-28,141,5Y35SjAfXjjG0sFQ3KOxmm,329211
us,2023-03-28,142,2BcMwX1MPV6ZHP4tUT9uq6,327000
us,2023-03-28,143,2Dct3GykKZ58hpWRFfe2Qd,326244
us,2023-03-28,144,6Ox1rvlwEpB49drasQm6RF,323494
us,2023-03-28,145,2qOm7ukLyHUXWyR4ZWLwxA,323129
us,2023-03-28,146,3sNVsP50132BTNlImLx70i,323091
us,2023-03-28,147,6PGoSes0D9eUDeeAafB2As,322155
us,2023-03-28,148,3qoftcUZaUOncvIYjFSPdE,321693
us,2023-03-28,149,7fBv7CLKzipRk6EC6TWHOB,321592
us,2023-03-28,150,0ofHAoxe9vBkTCp2UQIavz,321143
us,2023-03-28,151,2J6OF7CkpdQGSfm1wdclqn,321063
us,2023-03-28,152,59hBR0BCtJsfIbV9VzCVAp,319866
us,2023-03-28,153,3sqrvkNC6IPTIXvvbx9Arw,319288
us,2023-03-28,154,7KXjTSCq5nL1LoYtL7XAwS,319041
us,2023-03-28,155,1xzi1Jcr7mEi9K2RfzLOqS,318896
us,2023-03-28,156,567e29TDzLwZwfDuEpGTwo,318643
us,2023-03-28,157,1haJsMtoBhHfvuM7XWuT3W,317397
us,2023-03-28,158,3fqwjXwUGN6vbzIwvyFMhx,317370
us,2023-03-28,159,6IZvVAP7VPPnsGX6bvgkqg,316724
us,2023-03-28,160,5Eax0qFko2dh7Rl2lYs3bx,316654
us,2023-03-28,161,0rVJ6v23RQozOIvr1YotJP,316428
us,2023-03-28,162,3AAY8YicetRPlDAkibHLiS,316333
us,2023-03-28,163,1qMMYpVatbRITKCfq1gasi,315627
us,2023-03-28,164,4vVjPTApwXZwB2H3mBq3ml,313277
us,2023-03-28,165,4KW1lqgSr8TKrvBII0Brf8,313122
us,2023-03-28,166,39sDitIeCMrVX2QyXHY46t,309912
us,2023-03-28,167,2JvzF1RMd7lE3KmFlsyZD8,309684
us,2023-03-28,168,0RiRZpuVRbi7oqRdSMwhQY,309526
us,2023-03-28,169,003vvx7Niy0yvhvHt4a68B,307752
us,2023-03-28,170,0VjIjW4GlUZAMYd2vXMi3b,306423
us,2023-03-28,171,2XHzzp1j4IfTNp1FTn7YFg,305948
us,2023-03-28,172,2g8HN35AnVGIk7B8yMucww,305760
us,2023-03-28,173,474uVhyGgK5MtY9gMcDgGl,304868
us,2023-03-28,174,4Li2WHPkuyCdtmokzW2007,304844
us,2023-03-28,175,5IgjP7X4th6nMNDh4akUHb,304520
us,2023-03-28,176,5OELUCYgOHKFAvCERnAvfS,303539
us,2023-03-28,177,65OVbaJR5O1RmwOQx0875b,302906
us,2023-03-28,178,5SWnsxjhdcEDc7LJjq9UHk,302021
us,2023-03-28,179,1zsPaEkglFvxjAhrM8yhpr,301660
us,2023-03-28,180,3fl4zil6HJ0N1FL3YIRwdC,301474
us,2023-03-28,181,4RvWPyQ5RL0ao9LPZeSouE,298366
us,2023-03-28,182,5FkoSXiJPKTNyYgALRJFhD,298332
us,2023-03-28,183,1dGr1c8CrMLDpV6mPbImSI,298060
us,2023-03-28,184,0wXuerDYiBnERgIpbb3JBR,297435
us,2023-03-28,185,2RkMSIqUdveO3p8KVpYBYI,297416
us,2023-03-28,186,04CqLjewJiSAqM210vZAmT,297410
us,2023-03-28,187,4AFsRbaLKRWo3dDtjDFA2V,295774
us,2023-03-28,188,50a8bKqlwDEqeiEknrzkTO,294691
us,2023-03-28,189,6Tm4Io4ct4w14nB1EUzsY3,293878
us,2023-03-28,190,4WuOWVnAqvEQxgSRrspBgt,292957
us,2023-03-28,191,2R4AlwtrrkMaRKojcTIzmL,292821
us,2023-03-28,192,5mCPDVBb16L4XQwDdbRUpz,292412
us,2023-03-28,193,2Ggr9IfS70wYQacW8nZKPG,291673
us,2023-03-28,194,2tgQaL85WoRfgEa4hFQgrE,290114
us,2023-03-28,195,4ewazQLXFTDC8XvCbhvtXs,289130
us,2023-03-28,196,0uxSUdBrJy9Un0EYoBowng,289017
us,2023-03-28,197,09mEdoA6zrmBPgTEN5qXmN,288560
us,2023-03-28,198,3IznIgmXtrUaoPWpQTy5jB,287918
us,2023-03-28,199,2t8yVaLvJ0RenpXUIAC52d,287619
us,2023-03-28,200,6bnF93Rx87YqUBLSgjiMU8,286804
