"name","essround","edition","proddate","cntry","idno","intagea","intgndr","vdcond","resclq","resrelq","resbab","resundq","preintf","prewhp","presd","preppil","preorel","prenrel","predk","prenap","prena","intlnga","intnum"
"ESS11inte02",11,"2.0","19.11.2024","AT",50014,62,2,1,1,2,5,5,2,,,,,,,1,0,"GER",3271
"ESS11inte02",11,"2.0","19.11.2024","AT",50030,48,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2348
"ESS11inte02",11,"2.0","19.11.2024","AT",50057,66,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2893
"ESS11inte02",11,"2.0","19.11.2024","AT",50106,65,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",50145,30,1,1,3,2,5,5,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",50158,72,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",50211,69,1,1,1,2,5,5,2,,,,,,,1,0,"GER",2457
"ESS11inte02",11,"2.0","19.11.2024","AT",50212,60,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",50213,76,2,1,2,1,4,4,2,,,,,,,1,0,"GER",2150
"ESS11inte02",11,"2.0","19.11.2024","AT",50235,62,2,1,3,1,4,4,2,,,,,,,1,0,"GER",3271
"ESS11inte02",11,"2.0","19.11.2024","AT",50236,75,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2770
"ESS11inte02",11,"2.0","19.11.2024","AT",50238,39,2,1,3,2,4,4,2,,,,,,,1,0,"GER",2293
"ESS11inte02",11,"2.0","19.11.2024","AT",50240,53,1,1,1,3,4,5,2,,,,,,,1,0,"GER",3212
"ESS11inte02",11,"2.0","19.11.2024","AT",50248,63,2,1,3,3,4,4,2,,,,,,,1,0,"GER",2292
"ESS11inte02",11,"2.0","19.11.2024","AT",50270,48,1,1,1,2,4,5,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",50281,52,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2267
"ESS11inte02",11,"2.0","19.11.2024","AT",50310,68,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2699
"ESS11inte02",11,"2.0","19.11.2024","AT",50311,72,2,1,2,5,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",50324,57,1,1,3,1,5,5,2,,,,,,,1,0,"GER",2982
"ESS11inte02",11,"2.0","19.11.2024","AT",50339,56,2,1,3,2,4,4,2,,,,,,,1,0,"GER",2248
"ESS11inte02",11,"2.0","19.11.2024","AT",50341,60,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2617
"ESS11inte02",11,"2.0","19.11.2024","AT",50349,72,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",50355,56,2,1,2,3,4,5,2,,,,,,,1,0,"GER",2447
"ESS11inte02",11,"2.0","19.11.2024","AT",50358,63,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2862
"ESS11inte02",11,"2.0","19.11.2024","AT",50363,76,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3124
"ESS11inte02",11,"2.0","19.11.2024","AT",50367,48,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2348
"ESS11inte02",11,"2.0","19.11.2024","AT",50375,63,2,1,2,2,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",50380,63,2,1,2,1,4,4,2,,,,,,,1,0,"GER",2280
"ESS11inte02",11,"2.0","19.11.2024","AT",50412,47,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3407
"ESS11inte02",11,"2.0","19.11.2024","AT",50423,67,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3073
"ESS11inte02",11,"2.0","19.11.2024","AT",50427,30,1,1,2,2,5,4,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",50433,56,2,2,3,3,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",50441,53,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",50446,66,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",50465,66,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",50468,30,1,1,2,1,4,4,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",50489,57,2,2,2,2,5,5,2,,,,,,,1,0,"GER",3008
"ESS11inte02",11,"2.0","19.11.2024","AT",50512,61,1,1,2,4,5,5,2,,,,,,,1,0,"GER",2147
"ESS11inte02",11,"2.0","19.11.2024","AT",50517,71,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3382
"ESS11inte02",11,"2.0","19.11.2024","AT",50577,39,2,1,3,2,4,4,2,,,,,,,1,0,"GER",2293
"ESS11inte02",11,"2.0","19.11.2024","AT",50591,53,2,1,1,1,8,5,2,,,,,,,1,0,"GER",2178
"ESS11inte02",11,"2.0","19.11.2024","AT",50592,64,1,1,1,1,4,5,2,,,,,,,1,0,"GER",3504
"ESS11inte02",11,"2.0","19.11.2024","AT",50611,60,2,1,2,3,4,4,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",50623,53,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",50637,46,1,1,2,2,5,5,2,,,,,,,1,0,"GER",2943
"ESS11inte02",11,"2.0","19.11.2024","AT",50638,66,1,1,2,3,5,5,2,,,,,,,1,0,"GER",2893
"ESS11inte02",11,"2.0","19.11.2024","AT",50651,69,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2457
"ESS11inte02",11,"2.0","19.11.2024","AT",50681,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",50687,40,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2994
"ESS11inte02",11,"2.0","19.11.2024","AT",50707,63,1,1,4,1,5,4,1,1,0,0,0,0,0,0,0,"GER",3413
"ESS11inte02",11,"2.0","19.11.2024","AT",50714,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",50730,61,1,1,2,2,5,5,2,,,,,,,1,0,"GER",2147
"ESS11inte02",11,"2.0","19.11.2024","AT",50732,43,1,1,1,1,1,5,2,,,,,,,1,0,"GER",3266
"ESS11inte02",11,"2.0","19.11.2024","AT",50735,59,1,1,1,3,5,5,2,,,,,,,1,0,"GER",3039
"ESS11inte02",11,"2.0","19.11.2024","AT",50812,77,1,1,2,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",50868,45,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2435
"ESS11inte02",11,"2.0","19.11.2024","AT",50897,53,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",50910,53,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",50979,75,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2770
"ESS11inte02",11,"2.0","19.11.2024","AT",50994,56,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",50995,60,2,1,1,1,1,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",51015,49,1,1,3,2,5,5,2,,,,,,,1,0,"GER",2384
"ESS11inte02",11,"2.0","19.11.2024","AT",51029,40,2,1,2,1,2,5,2,,,,,,,1,0,"GER",2994
"ESS11inte02",11,"2.0","19.11.2024","AT",51042,30,1,1,3,2,5,5,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",51046,63,2,1,3,3,5,4,2,,,,,,,1,0,"GER",2862
"ESS11inte02",11,"2.0","19.11.2024","AT",51086,48,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",51112,72,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2898
"ESS11inte02",11,"2.0","19.11.2024","AT",51128,66,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",51136,63,1,1,2,2,5,5,2,,,,,,,1,0,"GER",3406
"ESS11inte02",11,"2.0","19.11.2024","AT",51181,46,1,1,2,2,5,5,2,,,,,,,1,0,"GER",2943
"ESS11inte02",11,"2.0","19.11.2024","AT",51190,60,2,1,1,3,4,5,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",51191,63,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2280
"ESS11inte02",11,"2.0","19.11.2024","AT",51192,69,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2457
"ESS11inte02",11,"2.0","19.11.2024","AT",51221,55,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2410
"ESS11inte02",11,"2.0","19.11.2024","AT",51224,76,1,1,2,2,5,5,2,,,,,,,1,0,"GER",3124
"ESS11inte02",11,"2.0","19.11.2024","AT",51231,69,1,1,1,1,4,5,2,,,,,,,1,0,"GER",2457
"ESS11inte02",11,"2.0","19.11.2024","AT",51259,45,2,1,3,3,5,5,2,,,,,,,1,0,"GER",2435
"ESS11inte02",11,"2.0","19.11.2024","AT",51262,76,2,1,2,1,5,4,2,,,,,,,1,0,"GER",2150
"ESS11inte02",11,"2.0","19.11.2024","AT",51285,60,2,1,1,3,4,5,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",51322,63,1,2,2,1,5,5,2,,,,,,,1,0,"GER",3413
"ESS11inte02",11,"2.0","19.11.2024","AT",51414,53,1,1,1,3,4,5,2,,,,,,,1,0,"GER",3212
"ESS11inte02",11,"2.0","19.11.2024","AT",51440,69,2,1,2,1,5,5,2,,,,,,,1,0,"GER",3168
"ESS11inte02",11,"2.0","19.11.2024","AT",51455,63,2,1,2,2,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",51503,54,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3092
"ESS11inte02",11,"2.0","19.11.2024","AT",51504,65,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",51506,76,1,1,1,2,5,5,2,,,,,,,1,0,"GER",3124
"ESS11inte02",11,"2.0","19.11.2024","AT",51521,43,1,1,1,2,5,5,2,,,,,,,1,0,"GER",3266
"ESS11inte02",11,"2.0","19.11.2024","AT",51555,60,2,1,1,3,4,5,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",51578,72,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",51581,48,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2348
"ESS11inte02",11,"2.0","19.11.2024","AT",51596,61,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2147
"ESS11inte02",11,"2.0","19.11.2024","AT",51650,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",51713,63,2,1,3,2,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",51719,63,1,1,3,2,4,4,2,,,,,,,1,0,"GER",3406
"ESS11inte02",11,"2.0","19.11.2024","AT",51720,72,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",51731,66,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",51735,57,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2982
"ESS11inte02",11,"2.0","19.11.2024","AT",51736,57,1,2,3,2,5,5,2,,,,,,,1,0,"GER",2982
"ESS11inte02",11,"2.0","19.11.2024","AT",51739,59,1,1,3,3,4,4,2,,,,,,,1,0,"GER",3039
"ESS11inte02",11,"2.0","19.11.2024","AT",51741,60,2,1,2,1,4,4,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",51757,60,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",51766,40,2,1,2,1,5,5,2,,,,,,,1,0,"GER",3086
"ESS11inte02",11,"2.0","19.11.2024","AT",51773,60,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",51780,30,1,1,2,1,4,4,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",51802,56,2,2,3,3,4,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",51857,55,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2674
"ESS11inte02",11,"2.0","19.11.2024","AT",51878,62,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3193
"ESS11inte02",11,"2.0","19.11.2024","AT",51897,56,2,1,2,1,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",51901,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",51911,52,2,1,3,1,5,5,2,,,,,,,1,0,"GER",2267
"ESS11inte02",11,"2.0","19.11.2024","AT",51944,54,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3092
"ESS11inte02",11,"2.0","19.11.2024","AT",51959,55,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2410
"ESS11inte02",11,"2.0","19.11.2024","AT",51961,65,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2502
"ESS11inte02",11,"2.0","19.11.2024","AT",51965,60,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2617
"ESS11inte02",11,"2.0","19.11.2024","AT",51977,55,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2526
"ESS11inte02",11,"2.0","19.11.2024","AT",51995,65,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",52009,66,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",52020,62,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3193
"ESS11inte02",11,"2.0","19.11.2024","AT",52035,63,1,2,2,1,5,5,2,,,,,,,1,0,"GER",3413
"ESS11inte02",11,"2.0","19.11.2024","AT",52046,64,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3504
"ESS11inte02",11,"2.0","19.11.2024","AT",52062,43,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3266
"ESS11inte02",11,"2.0","19.11.2024","AT",52065,48,1,1,3,1,5,4,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",52089,53,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",52094,55,1,1,2,2,4,4,1,1,0,0,0,0,0,0,0,"GER",2410
"ESS11inte02",11,"2.0","19.11.2024","AT",52117,59,1,1,2,3,5,5,2,,,,,,,1,0,"GER",3039
"ESS11inte02",11,"2.0","19.11.2024","AT",52135,72,2,1,3,2,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",52150,45,1,1,2,3,5,5,2,,,,,,,1,0,"GER",2171
"ESS11inte02",11,"2.0","19.11.2024","AT",52170,63,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2485
"ESS11inte02",11,"2.0","19.11.2024","AT",52179,60,2,1,3,2,4,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",52249,58,1,1,2,1,5,5,2,,,,,,,1,0,"GER",2136
"ESS11inte02",11,"2.0","19.11.2024","AT",52271,63,1,1,2,2,4,4,2,,,,,,,1,0,"GER",3406
"ESS11inte02",11,"2.0","19.11.2024","AT",52278,63,2,1,2,3,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",52280,54,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3092
"ESS11inte02",11,"2.0","19.11.2024","AT",52284,60,2,1,2,4,4,4,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",52285,63,1,1,3,3,4,4,2,,,,,,,1,0,"GER",3406
"ESS11inte02",11,"2.0","19.11.2024","AT",52286,65,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",52289,53,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2191
"ESS11inte02",11,"2.0","19.11.2024","AT",52291,71,1,1,3,1,5,3,2,,,,,,,1,0,"GER",3382
"ESS11inte02",11,"2.0","19.11.2024","AT",52293,61,2,2,1,1,5,5,2,,,,,,,1,0,"GER",3402
"ESS11inte02",11,"2.0","19.11.2024","AT",52305,43,1,1,1,3,5,5,2,,,,,,,1,0,"GER",3266
"ESS11inte02",11,"2.0","19.11.2024","AT",52438,80,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2537
"ESS11inte02",11,"2.0","19.11.2024","AT",52449,45,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2435
"ESS11inte02",11,"2.0","19.11.2024","AT",52452,67,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3073
"ESS11inte02",11,"2.0","19.11.2024","AT",52471,63,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2280
"ESS11inte02",11,"2.0","19.11.2024","AT",52472,57,2,1,1,2,5,5,2,,,,,,,1,0,"GER",3008
"ESS11inte02",11,"2.0","19.11.2024","AT",52477,50,1,1,3,2,4,4,2,,,,,,,1,0,"GER",3352
"ESS11inte02",11,"2.0","19.11.2024","AT",52480,48,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2348
"ESS11inte02",11,"2.0","19.11.2024","AT",52487,48,1,1,2,1,5,2,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",52510,46,1,2,2,2,5,5,2,,,,,,,1,0,"GER",2943
"ESS11inte02",11,"2.0","19.11.2024","AT",52519,55,1,1,3,2,4,4,2,,,,,,,1,0,"GER",2410
"ESS11inte02",11,"2.0","19.11.2024","AT",52532,52,2,1,3,2,5,4,2,,,,,,,1,0,"GER",2267
"ESS11inte02",11,"2.0","19.11.2024","AT",52545,64,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3504
"ESS11inte02",11,"2.0","19.11.2024","AT",52573,63,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3413
"ESS11inte02",11,"2.0","19.11.2024","AT",52600,55,2,2,1,1,5,5,2,,,,,,,1,0,"GER",2526
"ESS11inte02",11,"2.0","19.11.2024","AT",52616,53,1,1,1,2,5,5,2,,,,,,,1,0,"GER",3217
"ESS11inte02",11,"2.0","19.11.2024","AT",52629,62,2,1,2,1,5,5,2,,,,,,,1,0,"GER",3271
"ESS11inte02",11,"2.0","19.11.2024","AT",52638,63,2,1,3,1,4,4,2,,,,,,,1,0,"GER",2280
"ESS11inte02",11,"2.0","19.11.2024","AT",52644,53,1,1,1,3,5,5,2,,,,,,,1,0,"GER",3212
"ESS11inte02",11,"2.0","19.11.2024","AT",52681,68,2,1,3,1,5,5,2,,,,,,,1,0,"GER",2699
"ESS11inte02",11,"2.0","19.11.2024","AT",52716,53,2,1,3,3,4,4,1,1,0,0,0,0,0,0,0,"GER",2178
"ESS11inte02",11,"2.0","19.11.2024","AT",52731,69,2,1,3,2,5,5,2,,,,,,,1,0,"GER",3168
"ESS11inte02",11,"2.0","19.11.2024","AT",52744,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",52745,53,1,1,1,3,5,5,2,,,,,,,1,0,"GER",3212
"ESS11inte02",11,"2.0","19.11.2024","AT",52746,48,1,1,1,2,5,5,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",52759,63,2,1,2,1,4,4,2,,,,,,,1,0,"GER",2280
"ESS11inte02",11,"2.0","19.11.2024","AT",52762,59,1,1,1,3,5,5,2,,,,,,,1,0,"GER",3039
"ESS11inte02",11,"2.0","19.11.2024","AT",52781,77,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",52791,72,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2898
"ESS11inte02",11,"2.0","19.11.2024","AT",52796,62,2,1,2,2,4,4,2,,,,,,,1,0,"GER",3271
"ESS11inte02",11,"2.0","19.11.2024","AT",52815,48,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2348
"ESS11inte02",11,"2.0","19.11.2024","AT",52833,72,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2898
"ESS11inte02",11,"2.0","19.11.2024","AT",52858,68,2,1,3,1,5,5,2,,,,,,,1,0,"GER",2699
"ESS11inte02",11,"2.0","19.11.2024","AT",52880,57,2,1,3,1,5,4,2,,,,,,,1,0,"GER",3008
"ESS11inte02",11,"2.0","19.11.2024","AT",52888,66,1,1,2,3,4,5,2,,,,,,,1,0,"GER",2893
"ESS11inte02",11,"2.0","19.11.2024","AT",52891,48,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",52904,61,1,1,2,5,5,4,2,,,,,,,1,0,"GER",2147
"ESS11inte02",11,"2.0","19.11.2024","AT",52907,40,2,1,2,1,5,5,2,,,,,,,1,0,"GER",3086
"ESS11inte02",11,"2.0","19.11.2024","AT",52910,42,2,1,3,1,4,4,2,,,,,,,1,0,"GER",3048
"ESS11inte02",11,"2.0","19.11.2024","AT",52975,48,1,1,1,4,5,3,1,1,0,0,0,0,0,0,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",52994,65,2,1,2,3,4,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",53002,64,1,2,1,1,5,5,2,,,,,,,1,0,"GER",3504
"ESS11inte02",11,"2.0","19.11.2024","AT",53008,76,1,1,3,2,4,4,2,,,,,,,1,0,"GER",3124
"ESS11inte02",11,"2.0","19.11.2024","AT",53011,68,2,1,4,2,4,5,2,,,,,,,1,0,"GER",2699
"ESS11inte02",11,"2.0","19.11.2024","AT",53015,75,2,1,3,1,5,5,2,,,,,,,1,0,"GER",2354
"ESS11inte02",11,"2.0","19.11.2024","AT",53016,76,1,1,1,1,5,5,2,,,,,,,1,0,"GER",3124
"ESS11inte02",11,"2.0","19.11.2024","AT",53029,60,2,1,1,3,3,5,2,,,,,,,1,0,"GER",2337
"ESS11inte02",11,"2.0","19.11.2024","AT",53067,54,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3092
"ESS11inte02",11,"2.0","19.11.2024","AT",53091,57,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3008
"ESS11inte02",11,"2.0","19.11.2024","AT",53100,71,1,1,2,1,5,5,2,,,,,,,1,0,"GER",3382
"ESS11inte02",11,"2.0","19.11.2024","AT",53131,56,2,1,3,2,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",53145,57,1,1,2,2,5,5,2,,,,,,,1,0,"GER",2982
"ESS11inte02",11,"2.0","19.11.2024","AT",53154,71,1,1,3,2,5,4,1,1,0,0,0,0,0,0,0,"GER",3382
"ESS11inte02",11,"2.0","19.11.2024","AT",53159,75,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2770
"ESS11inte02",11,"2.0","19.11.2024","AT",53183,59,1,1,2,5,3,5,2,,,,,,,1,0,"GER",3039
"ESS11inte02",11,"2.0","19.11.2024","AT",53193,63,2,1,2,2,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",53212,61,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2147
"ESS11inte02",11,"2.0","19.11.2024","AT",53236,66,1,1,3,1,5,5,2,,,,,,,1,0,"GER",3030
"ESS11inte02",11,"2.0","19.11.2024","AT",53245,55,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2526
"ESS11inte02",11,"2.0","19.11.2024","AT",53278,60,2,1,1,1,5,5,2,,,,,,,1,0,"GER",2762
"ESS11inte02",11,"2.0","19.11.2024","AT",53286,72,2,1,2,1,5,5,2,,,,,,,1,0,"GER",2244
"ESS11inte02",11,"2.0","19.11.2024","AT",53298,63,2,1,2,2,5,4,2,,,,,,,1,0,"GER",2862
"ESS11inte02",11,"2.0","19.11.2024","AT",53301,67,1,2,3,1,4,4,2,,,,,,,1,0,"GER",3140
"ESS11inte02",11,"2.0","19.11.2024","AT",53315,30,1,1,1,1,5,5,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",53333,56,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",53359,63,2,1,2,2,4,5,2,,,,,,,1,0,"GER",2862
"ESS11inte02",11,"2.0","19.11.2024","AT",53368,67,1,1,2,1,4,5,2,,,,,,,1,0,"GER",3073
"ESS11inte02",11,"2.0","19.11.2024","AT",53377,63,2,1,2,2,4,4,2,,,,,,,1,0,"GER",3158
"ESS11inte02",11,"2.0","19.11.2024","AT",53380,30,1,1,3,1,4,4,2,,,,,,,1,0,"GER",2595
"ESS11inte02",11,"2.0","19.11.2024","AT",53384,56,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3137
"ESS11inte02",11,"2.0","19.11.2024","AT",53390,44,2,1,2,2,5,5,2,,,,,,,1,0,"GER",3122
"ESS11inte02",11,"2.0","19.11.2024","AT",53398,65,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3157
"ESS11inte02",11,"2.0","19.11.2024","AT",53415,62,2,1,2,1,4,4,2,,,,,,,1,0,"GER",3271
"ESS11inte02",11,"2.0","19.11.2024","AT",53421,39,2,1,2,2,5,5,2,,,,,,,1,0,"GER",2293
"ESS11inte02",11,"2.0","19.11.2024","AT",53425,54,1,1,3,2,5,5,2,,,,,,,1,0,"GER",2305
"ESS11inte02",11,"2.0","19.11.2024","AT",53458,77,1,1,2,2,4,5,2,,,,,,,1,0,"GER",2492
"ESS11inte02",11,"2.0","19.11.2024","AT",53467,66,1,1,2,2,4,4,2,,,,,,,1,0,"GER",2893
"ESS11inte02",11,"2.0","19.11.2024","AT",53497,64,1,2,1,1,5,5,2,,,,,,,1,0,"GER",3504
"ESS11inte02",11,"2.0","19.11.2024","AT",53502,48,1,1,1,5,1,5,2,,,,,,,1,0,"GER",2957
"ESS11inte02",11,"2.0","19.11.2024","AT",53509,60,2,2,2,4,1,5,2,,,,,,,1,0,"GER",2617
"ESS11inte02",11,"2.0","19.11.2024","AT",53535,71,1,2,1,1,5,5,2,,,,,,,1,0,"GER",3382
"ESS11inte02",11,"2.0","19.11.2024","AT",53536,63,2,1,3,2,4,4,2,,,,,,,1,0,"GER",2292
"ESS11inte02",11,"2.0","19.11.2024","AT",53539,61,2,1,1,1,5,5,2,,,,,,,1,0,"GER",3402
"ESS11inte02",11,"2.0","19.11.2024","AT",53567,63,1,2,3,1,4,5,2,,,,,,,1,0,"GER",3406
